claim_id,paper_id,paradigm,confidence,final_accepted_comparative_claim,final_claim_card_specifiable,final_relation_family,final_scalar_directional,final_planning_feasible,final_scalar_oriented_planning,final_perturbation_audit_candidate,final_verification_only,final_materialized_rq2,final_tier,decision_source,source_evidence_status,source_location,decision_note
ext_2403_18395v2_claim1,2403.18395v2,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 1261,
ext_2403_18395v2_claim2,2403.18395v2,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 24243,
ext_2403_18395v2_claim3,2403.18395v2,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 25628,
ext_2403_18395v2_claim4,2403.18395v2,variational,HIGH,true,true,multi_objective,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,verified_sentence,line 1132,
ext_2403_02045v3_claim1,2403.02045v3,variational,HIGH,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,verified_sentence,line 21,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2401_02852v1_claim2,2401.02852v1,variational,HIGH,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,insufficient_context,Local text character 5454,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2308_10383v2_claim1,2308.10383v2,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 801,
ext_2308_10383v2_claim2,2308.10383v2,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 996,
ext_2308_10383v2_claim3,2308.10383v2,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 22586,
ext_2308_10383v2_claim4,2308.10383v2,variational,HIGH,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,insufficient_context,Local text character 32107,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2307_07193v3_claim2,2307.07193v3,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 28229,
ext_2303_00329v2_claim1,2303.00329v2,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 1067,
ext_2302_04479v2_claim1,2302.04479v2,variational,HIGH,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,insufficient_context,Local text character 32642,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2302_04479v2_claim2,2302.04479v2,variational,HIGH,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,insufficient_context,Local text character 29551,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2302_04479v2_claim3,2302.04479v2,variational,HIGH,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,insufficient_context,Local text character 34964,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2208_09888v1_claim1,2208.09888v1,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 1248,
ext_2205_01192v1_claim1,2205.01192v1,variational,HIGH,true,true,scalar_directional,true,false,false,false,false,false,,relation_schema_rq1_flags.csv,insufficient_context,Local text character 1079,scalar-directional but outside planning-feasible set
ext_2205_01192v1_claim3,2205.01192v1,variational,HIGH,true,true,scalar_directional,true,false,false,false,false,false,,relation_schema_rq1_flags.csv,verified_sentence,line 275,scalar-directional but outside planning-feasible set
ext_2111_03016v3_claim1,2111.03016v3,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 28153,
ext_2111_03016v3_claim3,2111.03016v3,variational,HIGH,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,insufficient_context,Local text character 30089,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2110_10788v3_claim1,2110.10788v3,variational,HIGH,true,true,multi_objective,false,true,false,false,false,false,,relation_schema_rq1_flags.csv,verified_sentence,line 12,"relation-aware planning candidate, non-scalar"
ext_2110_10788v3_claim2,2110.10788v3,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 5876,
ext_2108_03281v1_claim1,2108.03281v1,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 46623,
ext_2101_05742v3_claim2,2101.05742v3,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 14940,
ext_2101_05742v3_claim3,2101.05742v3,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 38208,
ext_2312_06922v4_claim1,2312.06922v4,variational,HIGH,true,true,multi_objective,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,verified_sentence,line 15,
ext_2312_06922v4_claim2,2312.06922v4,variational,HIGH,true,true,multi_objective,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,insufficient_context,local text scout; exact sentence span in paper_texts,
ext_2310_10360v2_claim1,2310.10360v2,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2111_12754v2_claim2,2111.12754v2,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2111_00796v3_claim1,2111.00796v3,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2109_04482v2_claim1,2109.04482v2,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2412_13271v1_claim2,2412.13271v1,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2412_13271v1_claim4,2412.13271v1,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2412_13271v1_claim5,2412.13271v1,variational,HIGH,true,true,multi_objective,false,true,false,false,false,false,,relation_schema_rq1_flags.csv,verified_sentence,line 799,"relation-aware planning candidate, non-scalar"
ext_2402_12105v1_claim1,2402.12105v1,variational,HIGH,true,true,scalar_directional,true,false,false,false,false,false,,relation_schema_rq1_flags.csv,verified_sentence,line 20,scalar-directional but outside planning-feasible set
ext_2309_04754v1_claim1,2309.04754v1,variational,HIGH,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,verified_sentence,line 84,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2309_04754v1_claim2,2309.04754v1,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2306_02024v1_claim1,2306.02024v1,variational,HIGH,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,verified_sentence,line 334,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2303_08910v3_claim1,2303.08910v3,variational,HIGH,true,true,scalar_directional,true,false,false,false,false,false,,relation_schema_rq1_flags.csv,verified_sentence,line 11,scalar-directional but outside planning-feasible set
ext_2212_11405v1_claim1,2212.11405v1,variational,HIGH,true,true,multi_objective,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,verified_sentence,line 491,
ext_2212_11405v1_claim2,2212.11405v1,variational,HIGH,true,true,scalar_directional,true,false,false,false,false,false,,relation_schema_rq1_flags.csv,verified_sentence,line 558,scalar-directional but outside planning-feasible set
ext_2212_11405v1_claim3,2212.11405v1,variational,HIGH,true,true,scalar_directional,true,false,false,false,false,false,,relation_schema_rq1_flags.csv,insufficient_context,local text scout; exact sentence span in paper_texts,scalar-directional but outside planning-feasible set
ext_2209_08535v4_claim1,2209.08535v4,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2205_01726v1_claim3,2205.01726v1,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2205_01726v1_claim4,2205.01726v1,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2205_01726v1_claim5,2205.01726v1,variational,HIGH,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,insufficient_context,local text scout; exact sentence span in paper_texts,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2204_10741v2_claim1,2204.10741v2,variational,HIGH,true,true,multi_objective,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,insufficient_context,local text scout; exact sentence span in paper_texts,
ext_2204_10741v2_claim2,2204.10741v2,variational,HIGH,true,true,scalar_directional,true,false,false,false,false,false,,relation_schema_rq1_flags.csv,insufficient_context,local text scout; exact sentence span in paper_texts,scalar-directional but outside planning-feasible set
ext_2112_07416v2_claim2,2112.07416v2,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2112_07416v2_claim3,2112.07416v2,variational,HIGH,true,true,scalar_directional,true,false,false,false,false,false,,relation_schema_rq1_flags.csv,insufficient_context,local text scout; exact sentence span in paper_texts,scalar-directional but outside planning-feasible set
ext_2111_08085v3_claim1,2111.08085v3,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2111_08085v3_claim2,2111.08085v3,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2107_08606v3_claim1,2107.08606v3,variational,HIGH,true,true,multi_objective,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,verified_sentence,line 14,
ext_2107_08606v3_claim2,2107.08606v3,variational,HIGH,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,verified_sentence,line 254,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2107_08606v3_claim3,2107.08606v3,variational,HIGH,true,true,scalar_directional,true,false,false,false,false,false,,relation_schema_rq1_flags.csv,insufficient_context,local text scout; exact sentence span in paper_texts,scalar-directional but outside planning-feasible set
ext_2103_08563v3_claim1,2103.08563v3,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2103_08563v3_claim2,2103.08563v3,variational,HIGH,true,true,scalar_directional,true,false,false,false,false,false,,relation_schema_rq1_flags.csv,verified_sentence,line 1107,scalar-directional but outside planning-feasible set
ext_2102_00345v2_claim1,2102.00345v2,variational,HIGH,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,verified_sentence,line 13,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2102_00345v2_claim3,2102.00345v2,variational,HIGH,true,true,categorical_or_equality,false,true,false,false,false,false,,relation_schema_rq1_flags.csv,verified_sentence,line 16,"relation-aware planning candidate, non-scalar"
ext_2101_08526v7_claim2,2101.08526v7,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2011_08137v3_claim1,2011.08137v3,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2011_08137v3_claim2,2011.08137v3,variational,HIGH,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,insufficient_context,local text scout; exact sentence span in paper_texts,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2011_08137v3_claim4,2011.08137v3,variational,HIGH,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,verified_sentence,line 619,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2009_13545v3_claim2,2009.13545v3,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2009_13545v3_claim3,2009.13545v3,variational,HIGH,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,verified_sentence,line 532,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2009_03351v3_claim2,2009.03351v3,variational,HIGH,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,insufficient_context,local text scout; exact sentence span in paper_texts,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2008_02941v2_claim1,2008.02941v2,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2008_02941v2_claim2,2008.02941v2,variational,HIGH,false,false,not_specifiable,false,false,false,false,false,false,,headline_count_final_crosscheck_decisions.csv,verified_sentence,line 654,Specifiable was already false; only the accepted-claim count changes.
ext_2006_13222v2_claim2,2006.13222v2,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2005_11011v2_claim1,2005.11011v2,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2005_11011v2_claim2,2005.11011v2,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2005_11011v2_claim3,2005.11011v2,variational,HIGH,true,true,scalar_directional,true,false,false,false,false,false,,headline_count_final_crosscheck_decisions.csv,verified_sentence,line 782,+1 to the represented and scalar counts; planning remains false because the proposed-method artifact is not public.
ext_2002_11724v2_claim1,2002.11724v2,variational,HIGH,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2002_11724v2_claim2,2002.11724v2,variational,HIGH,true,true,scalar_directional,true,false,false,false,false,false,,relation_schema_rq1_flags.csv,insufficient_context,local text scout; exact sentence span in paper_texts,scalar-directional but outside planning-feasible set
ext_2002_11724v2_claim3,2002.11724v2,variational,HIGH,true,true,scalar_directional,true,false,false,false,false,false,,relation_schema_rq1_flags.csv,verified_sentence,line 360,scalar-directional but outside planning-feasible set
ext_2110_10788v3_claim3,2110.10788v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 32392,
ext_2405_05875v2_claim4,2405.05875v2,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Page 7, Initially, we ran ODQC-MHA(K-L) on quantum circuits, character 32257",
ext_2411_19388v1_claim11,2411.19388v1,variational,MEDIUM,true,true,scalar_directional,true,false,false,false,false,false,,relation_schema_rq1_flags.csv,insufficient_context,Local text character 32156,scalar-directional but outside planning-feasible set
ext_2306_02024v1_claim2,2306.02024v1,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2311_16190v3_claim5,2311.16190v3,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Page 7, While the these method achieve better solutions, they struggles with, character 35173",
ext_2303_02830v1_claim5,2303.02830v1,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Page 13, VI. DISCUSSION, character 51223",
ext_2405_07624v1_claim5,2405.07624v1,variational,MEDIUM,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,insufficient_context,Local text character 50212,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2409_10739v3_claim6,2409.10739v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Page 5, QAOA with COBYLA, character 22919",
ext_2009_03351v3_claim1,2009.03351v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2405_05875v2_claim2,2405.05875v2,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Page 1, Distribution, character 1553",
ext_2101_05742v3_claim1,2101.05742v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 953,
ext_2101_08526v7_claim1,2101.08526v7,variational,MEDIUM,true,true,multi_objective,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,insufficient_context,local text scout; exact sentence span in paper_texts,
ext_2204_13719v3_claim3,2204.13719v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Section 5 Evaluation, target-dependent mapped-level distribution",
ext_2409_14786v3_claim7,2409.14786v3,variational,MEDIUM,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,insufficient_context,"Page 13, Parity QAOA circuit has a depth 5 times smaller than, character 59483",perturbation-audit candidate not materialized as RQ2 T1 card
ext_2401_02852v1_claim1,2401.02852v1,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 545,
ext_2101_10296v3_claim5,2101.10296v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Realistic training setting,
ext_2202_14025v1_legacy_claim9,2202.14025v1,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,worksheet Stage 3 accepted claim,
ext_2008_02941v2_claim3,2008.02941v2,variational,MEDIUM,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,insufficient_context,local text scout; exact sentence span in paper_texts,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2205_01726v1_claim2,2205.01726v1,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2405_07624v1_claim3,2405.07624v1,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,verified_sentence,line 752,
ext_2405_07624v1_claim6,2405.07624v1,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 51198,
ext_2209_03824v3_claim4,2209.03824v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Noisy algorithm simulation,
ext_2303_00329v2_claim2,2303.00329v2,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 17305,
ext_2112_07416v2_claim1,2112.07416v2,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2410_07674v1_claim3,2410.07674v1,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 3663,
ext_2110_00592v2_claim7,2110.00592v2,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Page 10, In this paper, we have introduced a novel transpiler, character 42725",
ext_2102_05997v1_claim1,2102.05997v1,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 13678,
ext_2204_10741v2_claim3,2204.10741v2,variational,MEDIUM,true,true,scalar_directional,true,false,false,false,false,false,,relation_schema_rq1_flags.csv,verified_sentence,line 553,scalar-directional but outside planning-feasible set
ext_2112_03199v4_claim4,2112.03199v4,variational,MEDIUM,true,true,scalar_directional,true,false,false,false,false,false,,relation_schema_rq1_flags.csv,insufficient_context,Simulator results,scalar-directional but outside planning-feasible set
ext_2009_13545v3_claim1,2009.13545v3,variational,MEDIUM,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,verified_sentence,line 13,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2102_06813v1_claim4,2102.06813v1,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Search heuristic results,
ext_2205_01726v1_claim1,2205.01726v1,variational,MEDIUM,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,insufficient_context,local text scout; exact sentence span in paper_texts,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2009_13140v3_claim2,2009.13140v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2308_02536v1_legacy_claim1,2308.02536v1,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,headline_count_final_crosscheck_decisions.csv,verified_sentence,line 362,No count changes.
ext_2311_15123v3_claim7,2311.15123v3,compilation,MEDIUM,true,true,scalar_directional,true,true,true,true,false,false,T4,relation_schema_rq1_flags.csv,verified_sentence,line 1693,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2303_08910v3_claim3,2303.08910v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2405_11917v2_claim2,2405.11917v2,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Results, QAOA/random comparison",
ext_2202_06782v1_claim1,2202.06782v1,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 34853,
ext_2311_15123v3_claim6,2311.15123v3,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Page 13, GMean, character 66930",
ext_2412_13271v1_claim3,2412.13271v1,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2111_03016v3_claim2,2111.03016v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 28594,
ext_2102_00345v2_claim2,2102.00345v2,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2402_12105v1_claim2,2402.12105v1,variational,MEDIUM,true,true,multi_objective,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,verified_sentence,line 786,
ext_2302_02278v2_claim4,2302.02278v2,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Hardware technology comparison,
ext_2407_01010v2_claim4,2407.01010v2,compilation,MEDIUM,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,insufficient_context,"Page 11, Figure 4(b,c), the AVQDS method is not trainable at, character 40114",perturbation-audit candidate not materialized as RQ2 T1 card
ext_2201_06457v1_claim2,2201.06457v1,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Benchmark results,
ext_2305_03390v1_claim3,2305.03390v1,variational,MEDIUM,true,true,scalar_directional,true,true,true,true,false,false,T3,relation_schema_rq1_flags.csv,verified_sentence,line 667,perturbation-audit candidate not materialized as RQ2 T1 card
ext_2409_15055v2_claim5,2409.15055v2,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Page 10, QAOA, character 43583",
ext_2202_14025v1_legacy_claim10,2202.14025v1,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,worksheet Stage 3 accepted claim,
ext_2201_06457v1_claim4,2201.06457v1,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Architecture-constrained results,
ext_2412_13271v1_claim1,2412.13271v1,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,local text scout; exact sentence span in paper_texts,
ext_2311_16190v3_claim3,2311.16190v3,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,verified_sentence,line 1150,
ext_2108_11874v1_legacy_claim3,2108.11874v1,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,worksheet Stage 3 accepted claim,
ext_2110_00592v2_claim4,2110.00592v2,compilation,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,headline_count_final_crosscheck_decisions.csv,verified_sentence,line 736,No count changes.
ext_2405_08941v3_claim2,2405.08941v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,MaxCut model comparison,
ext_2403_02045v3_claim2,2403.02045v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 52444,
ext_2409_10739v3_claim7,2409.10739v3,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Page 5, COBYLA-based runs with E-QAOA runs with a population, character 19423",
ext_2102_05997v1_claim3,2102.05997v1,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,Local text character 18349,
ext_2407_17325v2_claim3,2407.17325v2,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Page 6, We utilize the results from HamilToniQ benchmarking as a, character 21589",
ext_2407_17325v2_claim2,2407.17325v2,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Page 3, Algorithm 1 demonstrates the method for decomposing, character 11936",
ext_2411_00518v2_claim5,2411.00518v2,variational,MEDIUM,true,false,not_specifiable,false,false,false,false,false,false,,relation_schema_rq1_flags.csv,raw_extraction_record,"Page 9, Copula-QAOA is rather negligible, even for larger numbers, character 44473",
